frame,y,x,minor,area,convexity,major,circularity,particle,label
120,19.328496,23.598564,24.849,801,0.744,41.042,0.18,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
121,19.365852,23.61117,26.434,781,0.719,37.619,0.157,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
122,19.405782,23.547216,26.068,800,0.744,39.074,0.189,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
123,19.408818,23.533818,24.392,616,0.721,32.154,0.251,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
124,19.489734,23.53494,24.876,790,0.704,40.436,0.153,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
125,19.427694,23.493822,24.76,801,0.72,41.19,0.142,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
126,19.547814,23.680272,25.731,819,0.671,40.526,0.147,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
127,19.468416,23.685156,31.375,857,0.797,34.779,0.248,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
128,19.497918,23.660142,29.402,831,0.787,35.986,0.225,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
129,19.603056,23.702646,28.537,864,0.759,38.55,0.162,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
130,19.580286,23.734194,29.772,823,0.79,35.197,0.305,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
131,19.574478,23.654532,30.237,787,0.818,33.14,0.295,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
132,19.542732,23.617638,26.7,826,0.787,39.389,0.315,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
133,19.483134,23.62668,27.274,837,0.764,39.074,0.229,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
134,19.48518,23.672418,25.516,879,0.757,43.863,0.193,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
135,19.434822,23.530584,29.164,851,0.772,37.152,0.16,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
136,19.59408,23.69202,31.481,860,0.769,34.783,0.275,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
137,19.577448,23.664564,29.553,866,0.791,37.31,0.266,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
138,19.59936,23.51514,28.333,813,0.758,36.535,0.215,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
139,19.486368,23.58048,30.369,850,0.769,35.637,0.235,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
140,19.523988,23.450922,25.952,823,0.749,40.377,0.26,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
141,19.671102,23.621334,30.936,808,0.822,33.255,0.31,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
142,19.565832,23.537778,29.412,821,0.782,35.541,0.235,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
143,19.619028,23.615394,29.751,818,0.784,35.008,0.282,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
144,19.6845,23.641134,30.669,781,0.795,32.424,0.25,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
145,19.559298,23.479104,30.489,931,0.806,38.88,0.289,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
146,19.558836,23.544576,18.755,955,0.663,64.835,0.121,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
147,20.143332,24.52956,14.408,419,0.603,37.027,0.135,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
148,20.520192,25.138014,17.811,340,0.667,24.306,0.179,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_1_R3D_PRJ,AFA226
